,subject_id,mean_pretrain_val_accuracy,std_pretrain_val_accuracy,layer unfrozen,learning_rate,dW_min,mean_finetune_val_accuracy,std_finetune_val_accuracy,Delta_accuracy
1226,39,0.731425,0.1644794490708996,fc1fc2,0.0004,0.025,0.798106,0.0921910809605065,0.0666809999999999
1227,39,0.731425,0.1644794490708996,fc1fc2,0.0006,0.025,0.798106,0.0921910809605065,0.0666809999999999
1228,39,0.731425,0.1644794490708996,fc2,0.0001,0.025,0.7522727499999999,0.1433853345461685,0.0208477499999999
1229,39,0.731425,0.1644794490708996,fc2,0.0002,0.025,0.773106,0.1324371375735169,0.0416809999999999
1230,39,0.731425,0.1644794490708996,fc2,0.0004,0.025,0.81893925,0.0869640601949066,0.08751425
1231,39,0.731425,0.1644794490708996,fc2,0.0006,0.025,0.798106,0.0921910809605065,0.0666809999999999
1232,39,0.731425,0.1644794490708996,r1,0.0001,0.025,0.73143925,0.1644731166449905,1.4249999999993436e-05
1233,39,0.731425,0.1644794490708996,r1,0.0002,0.025,0.82121225,0.069861615146779,0.0897872499999999
1234,39,0.731425,0.1644794490708996,r1,0.0004,0.025,0.773106,0.1324371375735169,0.0416809999999999
1235,39,0.731425,0.1644794490708996,r1,0.0006,0.025,0.79393925,0.134134377021391,0.06251425
1236,39,0.731425,0.1644794490708996,r1fc1fc2,0.0001,0.025,0.823106,0.0667742121530959,0.091681
1237,39,0.731425,0.1644794490708996,r1fc1fc2,0.0002,0.025,0.8189394999999999,0.1104192261776302,0.0875144999999999
1238,39,0.731425,0.1644794490708996,r1fc1fc2,0.0004,0.025,0.80227275,0.0750115206946017,0.0708477499999999
1239,39,0.731425,0.1644794490708996,r1fc1fc2,0.0006,0.025,0.823106,0.0667742121530959,0.091681
1252,40,0.979175,0.0416499999999999,fc1,0.0001,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1253,40,0.979175,0.0416499999999999,fc1,0.0002,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1254,40,0.979175,0.0416499999999999,fc1,0.0004,0.025,0.95833325,0.0833334999999999,-0.0208417499999999
1255,40,0.979175,0.0416499999999999,fc1,0.0006,0.025,0.935606,0.0805315388031297,-0.0435689999999999
1256,40,0.979175,0.0416499999999999,fc1fc2,0.0001,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1257,40,0.979175,0.0416499999999999,fc1fc2,0.0002,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1258,40,0.979175,0.0416499999999999,fc1fc2,0.0004,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1259,40,0.979175,0.0416499999999999,fc1fc2,0.0006,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1260,40,0.979175,0.0416499999999999,fc2,0.0001,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1261,40,0.979175,0.0416499999999999,fc2,0.0002,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1262,40,0.979175,0.0416499999999999,fc2,0.0004,0.025,0.9564395,0.0503943334413701,-0.0227355
1263,40,0.979175,0.0416499999999999,fc2,0.0006,0.025,0.9564395,0.0503943334413701,-0.0227355
1264,40,0.979175,0.0416499999999999,r1,0.0001,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1265,40,0.979175,0.0416499999999999,r1,0.0002,0.025,0.95833325,0.0833334999999999,-0.0208417499999999
1266,40,0.979175,0.0416499999999999,r1,0.0004,0.025,0.95833325,0.0833334999999999,-0.0208417499999999
1267,40,0.979175,0.0416499999999999,r1,0.0006,0.025,0.9564395,0.0503943334413701,-0.0227355
1268,40,0.979175,0.0416499999999999,r1fc1fc2,0.0001,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1269,40,0.979175,0.0416499999999999,r1fc1fc2,0.0002,0.025,0.95833325,0.0833334999999999,-0.0208417499999999
1270,40,0.979175,0.0416499999999999,r1fc1fc2,0.0004,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1271,40,0.979175,0.0416499999999999,r1fc1fc2,0.0006,0.025,0.97916675,0.0416665,-8.250000000042945e-06
1284,41,0.776525,0.0571734422612457,fc1,0.0001,0.025,0.910985,0.003788,0.1344599999999999
1285,41,0.776525,0.0571734422612457,fc1,0.0002,0.025,0.910985,0.003788,0.1344599999999999
1286,41,0.776525,0.0571734422612457,fc1,0.0004,0.025,0.88825775,0.0468534766933042,0.1117327499999999
1287,41,0.776525,0.0571734422612457,fc1,0.0006,0.025,0.88825775,0.0468534766933042,0.1117327499999999
1288,41,0.776525,0.0571734422612457,fc1fc2,0.0001,0.025,0.910985,0.003788,0.1344599999999999
1289,41,0.776525,0.0571734422612457,fc1fc2,0.0002,0.025,0.910985,0.003788,0.1344599999999999
1290,41,0.776525,0.0571734422612457,fc1fc2,0.0004,0.025,0.88825775,0.0468534766933042,0.1117327499999999
1291,41,0.776525,0.0571734422612457,fc1fc2,0.0006,0.025,0.88825775,0.0468534766933042,0.1117327499999999
1292,41,0.776525,0.0571734422612457,fc2,0.0001,0.025,0.8655305,0.0547607514466337,0.0890054999999999
1293,41,0.776525,0.0571734422612457,fc2,0.0002,0.025,0.910985,0.003788,0.1344599999999999
1294,41,0.776525,0.0571734422612457,fc2,0.0004,0.025,0.910985,0.003788,0.1344599999999999
1295,41,0.776525,0.0571734422612457,fc2,0.0006,0.025,0.93371225,0.0443359081360695,0.15718725
1296,41,0.776525,0.0571734422612457,r1,0.0001,0.025,0.88825775,0.0468534766933042,0.1117327499999999
1297,41,0.776525,0.0571734422612457,r1,0.0002,0.025,0.86742425,0.0485085855725561,0.0908992499999999
1298,41,0.776525,0.0571734422612457,r1,0.0004,0.025,0.910985,0.003788,0.1344599999999999
1299,41,0.776525,0.0571734422612457,r1,0.0006,0.025,0.88825775,0.0468534766933042,0.1117327499999999
1300,41,0.776525,0.0571734422612457,r1fc1fc2,0.0001,0.025,0.88825775,0.0468534766933042,0.1117327499999999
1301,41,0.776525,0.0571734422612457,r1fc1fc2,0.0002,0.025,0.93371225,0.0443359081360695,0.15718725
1302,41,0.776525,0.0571734422612457,r1fc1fc2,0.0004,0.025,0.910985,0.003788,0.1344599999999999
1303,41,0.776525,0.0571734422612457,r1fc1fc2,0.0006,0.025,0.8901515,0.0833333636366611,0.1136264999999999
1316,42,0.798475,0.0499792206821995,fc1,0.0001,0.025,0.82348475,0.0714265598983786,0.0250097499999999
1317,42,0.798475,0.0499792206821995,fc1,0.0002,0.025,0.8007575,0.1140126060997934,0.0022824999999999
1318,42,0.798475,0.0499792206821995,fc1,0.0004,0.025,0.82348475,0.0714265598983786,0.0250097499999999
1319,42,0.798475,0.0499792206821995,fc1,0.0006,0.025,0.846212,0.0365630374649955,0.0477369999999999
1320,42,0.798475,0.0499792206821995,fc1fc2,0.0001,0.025,0.82348475,0.0714265598983786,0.0250097499999999
1321,42,0.798475,0.0499792206821995,fc1fc2,0.0002,0.025,0.8007575,0.1140126060997934,0.0022824999999999
1322,42,0.798475,0.0499792206821995,fc1fc2,0.0004,0.025,0.82348475,0.0714265598983786,0.0250097499999999
1323,42,0.798475,0.0499792206821995,fc1fc2,0.0006,0.025,0.846212,0.0365630374649955,0.0477369999999999
1324,42,0.798475,0.0499792206821995,fc2,0.0001,0.025,0.8443182499999999,0.0859361491161703,0.0458432499999998
1325,42,0.798475,0.0499792206821995,fc2,0.0002,0.025,0.846212,0.0365630374649955,0.0477369999999999
1326,42,0.798475,0.0499792206821995,fc2,0.0004,0.025,0.846212,0.0365630374649955,0.0477369999999999
1327,42,0.798475,0.0499792206821995,fc2,0.0006,0.025,0.846212,0.0365630374649955,0.0477369999999999
1328,42,0.798475,0.0499792206821995,r1,0.0001,0.025,0.82348475,0.0714265598983786,0.0250097499999999
1329,42,0.798475,0.0499792206821995,r1,0.0002,0.025,0.75492425,0.0861404597788789,-0.04355075
1330,42,0.798475,0.0499792206821995,r1,0.0004,0.025,0.82348475,0.0714265598983786,0.0250097499999999
1331,42,0.798475,0.0499792206821995,r1,0.0006,0.025,0.8670455,0.0485539789684292,0.0685704999999999
1332,42,0.798475,0.0499792206821995,r1fc1fc2,0.0001,0.025,0.82348475,0.0714265598983786,0.0250097499999999
1333,42,0.798475,0.0499792206821995,r1fc1fc2,0.0002,0.025,0.8007575,0.1140126060997934,0.0022824999999999
1334,42,0.798475,0.0499792206821995,r1fc1fc2,0.0004,0.025,0.8670455,0.0485539789684292,0.0685704999999999
1335,42,0.798475,0.0499792206821995,r1fc1fc2,0.0006,0.025,0.846212,0.0365630374649955,0.0477369999999999
1348,43,0.933725,0.0864496529779038,fc1,0.0001,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1349,43,0.933725,0.0864496529779038,fc1,0.0002,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1350,43,0.933725,0.0864496529779038,fc1,0.0004,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1351,43,0.933725,0.0864496529779038,fc1,0.0006,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1352,43,0.933725,0.0864496529779038,fc1fc2,0.0001,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1353,43,0.933725,0.0864496529779038,fc1fc2,0.0002,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1354,43,0.933725,0.0864496529779038,fc1fc2,0.0004,0.025,0.93371225,0.0864598380998368,-1.2750000000005812e-05
1355,43,0.933725,0.0864496529779038,fc1fc2,0.0006,0.025,0.93371225,0.0864598380998368,-1.2750000000005812e-05
1356,43,0.933725,0.0864496529779038,fc2,0.0001,0.025,0.93371225,0.0864598380998368,-1.2750000000005812e-05
1357,43,0.933725,0.0864496529779038,fc2,0.0002,0.025,0.93371225,0.0864598380998368,-1.2750000000005812e-05
1358,43,0.933725,0.0864496529779038,fc2,0.0004,0.025,0.90871225,0.0745393873795368,-0.02501275
1359,43,0.933725,0.0864496529779038,fc2,0.0006,0.025,0.90871225,0.0745393873795368,-0.02501275
1360,43,0.933725,0.0864496529779038,r1,0.0001,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1361,43,0.933725,0.0864496529779038,r1,0.0002,0.025,0.935606,0.0805315388031298,0.0018809999999999
1362,43,0.933725,0.0864496529779038,r1,0.0004,0.025,0.88977275,0.0382384513666109,-0.04395225
1363,43,0.933725,0.0864496529779038,r1,0.0006,0.025,0.88977275,0.0382384513666109,-0.04395225
1364,43,0.933725,0.0864496529779038,r1fc1fc2,0.0001,0.025,0.9564395,0.0503943334413701,0.0227144999999999
1365,43,0.933725,0.0864496529779038,r1fc1fc2,0.0002,0.025,0.91477275,0.0681468695508702,-0.01895225
1366,43,0.933725,0.0864496529779038,r1fc1fc2,0.0004,0.025,0.910606,0.0685010613689063,-0.023119
1367,43,0.933725,0.0864496529779038,r1fc1fc2,0.0006,0.025,0.91477275,0.1179119865418694,-0.01895225
1380,44,0.7341,0.0692669233232332,fc1,0.0001,0.025,0.757197,0.1539219051748862,0.023097
1381,44,0.7341,0.0692669233232332,fc1,0.0002,0.025,0.8007575,0.1140126060997934,0.0666575
1382,44,0.7341,0.0692669233232332,fc1,0.0004,0.025,0.8443182499999999,0.0859361491161703,0.1102182499999999
1383,44,0.7341,0.0692669233232332,fc1,0.0006,0.025,0.77992425,0.1136891763138279,0.04582425
1384,44,0.7341,0.0692669233232332,fc1fc2,0.0001,0.025,0.757197,0.1539219051748862,0.023097
1385,44,0.7341,0.0692669233232332,fc1fc2,0.0002,0.025,0.8007575,0.1140126060997934,0.0666575
1386,44,0.7341,0.0692669233232332,fc1fc2,0.0004,0.025,0.8007575,0.1140126060997934,0.0666575
1387,44,0.7341,0.0692669233232332,fc1fc2,0.0006,0.025,0.8007575,0.1140126060997934,0.0666575
1388,44,0.7341,0.0692669233232332,fc2,0.0001,0.025,0.757197,0.1539219051748862,0.023097
1389,44,0.7341,0.0692669233232332,fc2,0.0002,0.025,0.757197,0.1539219051748862,0.023097
1390,44,0.7341,0.0692669233232332,fc2,0.0004,0.025,0.757197,0.1539219051748862,0.023097
1391,44,0.7341,0.0692669233232332,fc2,0.0006,0.025,0.8007575,0.1140126060997934,0.0666575
1392,44,0.7341,0.0692669233232332,r1,0.0001,0.025,0.757197,0.1539219051748862,0.023097
1393,44,0.7341,0.0692669233232332,r1,0.0002,0.025,0.86742425,0.1729197419158668,0.13332425
1394,44,0.7341,0.0692669233232332,r1,0.0004,0.025,0.8276515,0.1236148367699713,0.0935515
1395,44,0.7341,0.0692669233232332,r1,0.0006,0.025,0.8443182499999999,0.0859361491161703,0.1102182499999999
1396,44,0.7341,0.0692669233232332,r1fc1fc2,0.0001,0.025,0.757197,0.1539219051748862,0.023097
1397,44,0.7341,0.0692669233232332,r1fc1fc2,0.0002,0.025,0.823485,0.0986478999911638,0.089385
1398,44,0.7341,0.0692669233232332,r1fc1fc2,0.0004,0.025,0.8007575,0.1140126060997934,0.0666575
1399,44,0.7341,0.0692669233232332,r1fc1fc2,0.0006,0.025,0.77992425,0.1136891763138279,0.04582425
1412,45,0.710975,0.1027152495981,fc1,0.0001,0.025,0.7337119999999999,0.1166331386956554,0.0227369999999998
1413,45,0.710975,0.1027152495981,fc1,0.0002,0.025,0.7109847499999999,0.1027132503246294,9.749999999919544e-06
1414,45,0.710975,0.1027152495981,fc1,0.0004,0.025,0.73181825,0.1381424267133381,0.0208432499999999
1415,45,0.710975,0.1027152495981,fc1,0.0006,0.025,0.709091,0.1463725078353172,-0.0018839999999999
1416,45,0.710975,0.1027152495981,fc1fc2,0.0001,0.025,0.7337119999999999,0.1166331386956554,0.0227369999999998
1417,45,0.710975,0.1027152495981,fc1fc2,0.0002,0.025,0.7109847499999999,0.1027132503246294,9.749999999919544e-06
1418,45,0.710975,0.1027152495981,fc1fc2,0.0004,0.025,0.73181825,0.1381424267133381,0.0208432499999999
1419,45,0.710975,0.1027152495981,fc1fc2,0.0006,0.025,0.709091,0.1463725078353172,-0.0018839999999999
1420,45,0.710975,0.1027152495981,fc2,0.0001,0.025,0.7337119999999999,0.1166331386956554,0.0227369999999998
1421,45,0.710975,0.1027152495981,fc2,0.0002,0.025,0.7337119999999999,0.1166331386956554,0.0227369999999998
1422,45,0.710975,0.1027152495981,fc2,0.0004,0.025,0.7795455,0.0764761762925771,0.0685704999999999
1423,45,0.710975,0.1027152495981,fc2,0.0006,0.025,0.77765175,0.1075179321396358,0.0666767499999999
1424,45,0.710975,0.1027152495981,r1,0.0001,0.025,0.7337119999999999,0.1166331386956554,0.0227369999999998
1425,45,0.710975,0.1027152495981,r1,0.0002,0.025,0.68598475,0.1173981620763999,-0.0249902499999999
1426,45,0.710975,0.1027152495981,r1,0.0004,0.025,0.709091,0.1463725078353172,-0.0018839999999999
1427,45,0.710975,0.1027152495981,r1,0.0006,0.025,0.684091,0.1566236818513301,-0.026884
1428,45,0.710975,0.1027152495981,r1fc1fc2,0.0001,0.025,0.7337119999999999,0.1166331386956554,0.0227369999999998
1429,45,0.710975,0.1027152495981,r1fc1fc2,0.0002,0.025,0.7109847499999999,0.1027132503246294,9.749999999919544e-06
1430,45,0.710975,0.1027152495981,r1fc1fc2,0.0004,0.025,0.7132575,0.1221138444908411,0.0022824999999999
1431,45,0.710975,0.1027152495981,r1fc1fc2,0.0006,0.025,0.7113637500000001,0.1319802959368683,0.00038875
1444,46,0.673875,0.1858675043321631,fc1,0.0001,0.025,0.582197,0.1873665379926024,-0.091678
1445,46,0.673875,0.1858675043321631,fc1,0.0002,0.025,0.60075775,0.1383606791984269,-0.07311725
1446,46,0.673875,0.1858675043321631,fc1,0.0004,0.025,0.66931825,0.177982784911678,-0.0045567499999999
1447,46,0.673875,0.1858675043321631,fc1,0.0006,0.025,0.6920455,0.1930191412105718,0.0181704999999999
1448,46,0.673875,0.1858675043321631,fc1fc2,0.0001,0.025,0.582197,0.1873665379926024,-0.091678
1449,46,0.673875,0.1858675043321631,fc1fc2,0.0002,0.025,0.60492425,0.1869372768539847,-0.0689507499999999
1450,46,0.673875,0.1858675043321631,fc1fc2,0.0004,0.025,0.6920455,0.1930191412105718,0.0181704999999999
1451,46,0.673875,0.1858675043321631,fc1fc2,0.0006,0.025,0.62575775,0.1469461155716044,-0.04811725
1452,46,0.673875,0.1858675043321631,fc2,0.0001,0.025,0.6238637499999999,0.1199961704510467,-0.05001125
1453,46,0.673875,0.1858675043321631,fc2,0.0002,0.025,0.532197,0.1714618117618808,-0.1416779999999999
1454,46,0.673875,0.1858675043321631,fc2,0.0004,0.025,0.5571969999999999,0.1724896699109833,-0.116678
1455,46,0.673875,0.1858675043321631,fc2,0.0006,0.025,0.57992425,0.1763722261135522,-0.0939507499999999
1456,46,0.673875,0.1858675043321631,r1,0.0001,0.025,0.6030305,0.1517117993576417,-0.0708444999999999
1457,46,0.673875,0.1858675043321631,r1,0.0002,0.025,0.5571969999999999,0.1724896699109833,-0.116678
1458,46,0.673875,0.1858675043321631,r1,0.0004,0.025,0.6276515,0.1972741608430595,-0.0462234999999999
1459,46,0.673875,0.1858675043321631,r1,0.0006,0.025,0.65037875,0.2168429540833257,-0.0234962499999999
1460,46,0.673875,0.1858675043321631,r1fc1fc2,0.0001,0.025,0.582197,0.1873665379926024,-0.091678
1461,46,0.673875,0.1858675043321631,r1fc1fc2,0.0002,0.025,0.6257575,0.2115215694667252,-0.0481175
1462,46,0.673875,0.1858675043321631,r1fc1fc2,0.0004,0.025,0.6484847499999999,0.217830905656008,-0.02539025
1463,46,0.673875,0.1858675043321631,r1fc1fc2,0.0006,0.025,0.673485,0.1738861931628462,-0.00039
1476,47,0.73675,0.1334541494296824,fc1,0.0001,0.025,0.757576,0.1049726712435193,0.020826
1477,47,0.73675,0.1334541494296824,fc1,0.0002,0.025,0.757576,0.1049726712435193,0.020826
1478,47,0.73675,0.1334541494296824,fc1,0.0004,0.025,0.8030305,0.1005036810221396,0.0662804999999999
1479,47,0.73675,0.1334541494296824,fc1,0.0006,0.025,0.78030325,0.0757574999999999,0.0435532499999999
1480,47,0.73675,0.1334541494296824,fc1fc2,0.0001,0.025,0.757576,0.1049726712435193,0.020826
1481,47,0.73675,0.1334541494296824,fc1fc2,0.0002,0.025,0.757576,0.1049726712435193,0.020826
1482,47,0.73675,0.1334541494296824,fc1fc2,0.0004,0.025,0.8030305,0.1005036810221396,0.0662804999999999
1483,47,0.73675,0.1334541494296824,fc1fc2,0.0006,0.025,0.78030325,0.0757574999999999,0.0435532499999999
1484,47,0.73675,0.1334541494296824,fc2,0.0001,0.025,0.757576,0.1049726712435193,0.020826
1485,47,0.73675,0.1334541494296824,fc2,0.0002,0.025,0.757576,0.1049726712435193,0.020826
1486,47,0.73675,0.1334541494296824,fc2,0.0004,0.025,0.757576,0.0742268876755586,0.020826
1487,47,0.73675,0.1334541494296824,fc2,0.0006,0.025,0.757576,0.0742268876755586,0.020826
1488,47,0.73675,0.1334541494296824,r1,0.0001,0.025,0.757576,0.1049726712435193,0.020826
1489,47,0.73675,0.1334541494296824,r1,0.0002,0.025,0.757576,0.1049726712435193,0.020826
1490,47,0.73675,0.1334541494296824,r1,0.0004,0.025,0.78030325,0.0757574999999999,0.0435532499999999
1491,47,0.73675,0.1334541494296824,r1,0.0006,0.025,0.73295475,0.0113634999999999,-0.00379525
1492,47,0.73675,0.1334541494296824,r1fc1fc2,0.0001,0.025,0.757576,0.1049726712435193,0.020826
1493,47,0.73675,0.1334541494296824,r1fc1fc2,0.0002,0.025,0.757576,0.0742268876755586,0.020826
1494,47,0.73675,0.1334541494296824,r1fc1fc2,0.0004,0.025,0.73295475,0.0750916772102607,-0.00379525
1495,47,0.73675,0.1334541494296824,r1fc1fc2,0.0006,0.025,0.757576,0.0742268876755586,0.020826
1508,48,0.979175,0.04165,fc1,0.0001,0.025,1.0,0.0,0.0208249999999999
1509,48,0.979175,0.04165,fc1,0.0002,0.025,1.0,0.0,0.0208249999999999
1510,48,0.979175,0.04165,fc1,0.0004,0.025,1.0,0.0,0.0208249999999999
1511,48,0.979175,0.04165,fc1,0.0006,0.025,1.0,0.0,0.0208249999999999
1512,48,0.979175,0.04165,fc1fc2,0.0001,0.025,1.0,0.0,0.0208249999999999
1513,48,0.979175,0.04165,fc1fc2,0.0002,0.025,1.0,0.0,0.0208249999999999
1514,48,0.979175,0.04165,fc1fc2,0.0004,0.025,1.0,0.0,0.0208249999999999
1515,48,0.979175,0.04165,fc1fc2,0.0006,0.025,1.0,0.0,0.0208249999999999
1516,48,0.979175,0.04165,fc2,0.0001,0.025,1.0,0.0,0.0208249999999999
1517,48,0.979175,0.04165,fc2,0.0002,0.025,1.0,0.0,0.0208249999999999
1518,48,0.979175,0.04165,fc2,0.0004,0.025,1.0,0.0,0.0208249999999999
1519,48,0.979175,0.04165,fc2,0.0006,0.025,1.0,0.0,0.0208249999999999
1520,48,0.979175,0.04165,r1,0.0001,0.025,1.0,0.0,0.0208249999999999
1521,48,0.979175,0.04165,r1,0.0002,0.025,1.0,0.0,0.0208249999999999
1522,48,0.979175,0.04165,r1,0.0004,0.025,1.0,0.0,0.0208249999999999
1523,48,0.979175,0.04165,r1,0.0006,0.025,1.0,0.0,0.0208249999999999
1524,48,0.979175,0.04165,r1fc1fc2,0.0001,0.025,1.0,0.0,0.0208249999999999
1525,48,0.979175,0.04165,r1fc1fc2,0.0002,0.025,1.0,0.0,0.0208249999999999
1526,48,0.979175,0.04165,r1fc1fc2,0.0004,0.025,1.0,0.0,0.0208249999999999
1527,48,0.979175,0.04165,r1fc1fc2,0.0006,0.025,1.0,0.0,0.0208249999999999
1540,49,0.744325,0.180383154701319,fc1,0.0001,0.025,0.7734847499999999,0.0699980008684772,0.0291597499999999
1541,49,0.744325,0.180383154701319,fc1,0.0002,0.025,0.7920455,0.1351539450910208,0.0477204999999999
1542,49,0.744325,0.180383154701319,fc1,0.0004,0.025,0.7920455,0.1351539450910208,0.0477204999999999
1543,49,0.744325,0.180383154701319,fc1,0.0006,0.025,0.771212,0.1143645736610191,0.0268869999999999
1544,49,0.744325,0.180383154701319,fc1fc2,0.0001,0.025,0.7734847499999999,0.0699980008684772,0.0291597499999999
1545,49,0.744325,0.180383154701319,fc1fc2,0.0002,0.025,0.7920455,0.1351539450910208,0.0477204999999999
1546,49,0.744325,0.180383154701319,fc1fc2,0.0004,0.025,0.7920455,0.1351539450910208,0.0477204999999999
1547,49,0.744325,0.180383154701319,fc1fc2,0.0006,0.025,0.771212,0.1143645736610191,0.0268869999999999
1548,49,0.744325,0.180383154701319,fc2,0.0001,0.025,0.74848475,0.1108995196514244,0.00415975
1549,49,0.744325,0.180383154701319,fc2,0.0002,0.025,0.74848475,0.1108995196514244,0.00415975
1550,49,0.744325,0.180383154701319,fc2,0.0004,0.025,0.76931825,0.1369257891155521,0.0249932499999999
1551,49,0.744325,0.180383154701319,fc2,0.0006,0.025,0.77121225,0.1330749610968069,0.02688725
1552,49,0.744325,0.180383154701319,r1,0.0001,0.025,0.74848475,0.1108995196514244,0.00415975
1553,49,0.744325,0.180383154701319,r1,0.0002,0.025,0.773106,0.1324371375735169,0.0287809999999999
1554,49,0.744325,0.180383154701319,r1,0.0004,0.025,0.72537875,0.1545621236555601,-0.01894625
1555,49,0.744325,0.180383154701319,r1,0.0006,0.025,0.746212,0.164296649515442,0.0018869999999999
1556,49,0.744325,0.180383154701319,r1fc1fc2,0.0001,0.025,0.7734847499999999,0.0699980008684772,0.0291597499999999
1557,49,0.744325,0.180383154701319,r1fc1fc2,0.0002,0.025,0.7670455,0.1832201468370768,0.0227205
1558,49,0.744325,0.180383154701319,r1fc1fc2,0.0004,0.025,0.76477275,0.2460753864765497,0.0204477499999999
